propertyId,tenantInstitutionId,estimated_sales,rental_area
10066774,1875230564,353981.0,400.0
10105990,4232212849,2724729.0,1800.0
33388,3692294506,837068.0,1200.0
33388,1389052491,2817600000.0,560000.0
147028,2326504530,1260795.0,1260.0
10553,4297865,439461.0,900.0
10047155,4422978,2349703.0,11400.0
29477,2100538007,2467501.0,
29477,319634435,580494.0,600.0
12191,4216471498,1577661.0,2400.0
12191,2717461808,14069134.0,3420.0
10036394,3844410824,231494.0,210.0
10039064,1432813052,549060.0,1200.0
10057568,1587400500,834231.0,600.0
66228,618665604,1972076.0,3000.0
52167,913606666,8662712.0,4000.0
52167,3212609406,2121756.0,1710.0
10131377,465257264,210133.0,210.0
10033212,1325879684,556509.0,2700.0
10013934,295752904,3403117.0,6000.0
10087628,2403109951,788831.0,1200.0
94336,2927487262,71992612.0,16000.0
52761,472085198,10445266.0,9800.0
10122938,3311086760,2498318.0,2090.0
10122938,110235,15021122.0,10450.0
70705,3065317598,,
10091674,658331475,33271360.0,41000.0
10035840,1385119336,1911779.0,210.0
4801,4225889,1422189.0,6900.0
10060100,2651703181,7027052.0,3230.0
43734,4602797,1682434.0,4500.0
72258,2000072938,90471.0,600.0
72258,614235870,1305226.0,1230.0
73608,3491903490,864734.0,1140.0
117974,3304803143,411894.0,400.0
72259,113901,2139961.0,1900.0
72259,1483665700,13930136.0,22000.0
10047233,4095755,886725.0,1230.0
10005809,4092889,886725.0,1230.0
55209,951100682,1025054.0,1250.0
99373,6214486,4047013.0,2800.0
10122939,2293988121,3287740.0,8580.0
10543,4193876,1236686.0,6000.0
10053867,881530763,1168349.0,1200.0
10053867,3088715930,95530.0,400.0
10084454,1171447786,309053.0,820.0
72298,116185709,117242780.0,28500.0
10036634,2791301648,1708825.0,3420.0
72299,4193807167,27471095.0,13200.0
10097520,4094911,2165028.0,3600.0
74373,4094911,2165028.0,3600.0
10021610,1034991642,588785.0,800.0
10021610,3409506023,1460141.0,2600.0
67441,2972315852,1984845.0,800.0
10097575,616709705,14155678.0,12000.0
7488,4430541,6321532.0,9000.0
28578,3131631480,2246370.0,4000.0
28578,2192524182,,
30492,189875994,,
33414,4222404,2035448.0,4800.0
33414,78010366,267791.0,900.0
33414,4914460,424209.0,900.0
10099612,4022058,2055059.0,3000.0
43427,3030346924,999149.0,3990.0
34877,331816005,37673871.0,5890.0
34877,1817569107,2718344.0,760.0
66923,4251500276,503545.0,1200.0
60413,687109137,6216370.0,2600.0
73308,2537294545,,440.0
66922,4189101,2910518.0,6000.0
66922,4094738,4654254.0,7800.0
66922,5028382,881205.0,2100.0
70013,2575450991,3206398.0,6000.0
70013,4232987,1380453.0,2100.0
33466,4209981,588785.0,1200.0
10042716,2224177789,150861.0,400.0
30192,1325544690,1930223.0,1800.0
10530,4068417,1380453.0,2100.0
10037374,1816218122,353981.0,400.0
33128,1284647558,16462888.0,26000.0
72969,3591221541,5099260.0,2000.0
10105067,4076523,1269844.0,7500.0
28694,2798610562,10995390.0,12000.0
125552,527005709,1388966.0,1260.0
10065631,89509713,3752620.0,4500.0
58011,3760866576,294393.0,600.0
10126085,3237974619,19238386.0,36000.0
10094390,1627203948,188281.0,210.0
10519,4422944,1168256.0,6900.0
75391,1905786177,5623610.0,9000.0
43421,1342232131,9071223.0,36750.0
43421,1491271705,9975394.0,2750.0
91573,150660970,8834973.0,11500.0
91573,4063628628,1085351.0,5400.0
66925,4068313,2567094.0,6000.0
66925,4057219,1761121.0,1500.0
31699,4251500276,554735.0,1200.0
31699,4227439,877267.0,4200.0
60415,553882067,4836553.0,11480.0
5215,1928087692,496074.0,1200.0
10055866,3812521559,,
5995,442308136,1010310.0,5400.0
10016779,1923417610,49731085.0,21000.0
32030,2538448881,15709338.0,20710.0
69791,4328644,1206709.0,1200.0
69961,33247323,964592.0,760.0
70201,823915214,3641248.0,3600.0
66311,768692478,6230957.0,5330.0
66311,2206593530,239652.0,205.0
31711,2308667328,,
22625,3760117462,27415172.0,40800.0
10138690,693893440,18817489.0,10000.0
10142854,2795414143,394415.0,600.0
99105,4120239,47533189.0,57000.0
10026529,2089334607,1062651.0,760.0
10082076,677556202,,
10076294,3613107348,3431271.0,1200.0
10026676,2955912929,309053.0,820.0
10021680,4567439,166449396.0,87200.0
10035756,321733502,710089.0,400.0
94388,1289002143,239652.0,205.0
10082075,1410494003,558046.0,800.0
113177,2327519387,9665894.0,16600.0
113177,8665681,1422189.0,6900.0
113177,1287894938,637969.0,840.0
93397,4245447,150028.0,900.0
64482,50371088,1767238.0,2200.0
96628,832694669,482378.0,800.0
10002853,1898092153,23805374.0,6800.0
10082074,3450456512,3048206.0,1140.0
86748,4682262,508862.0,1200.0
86748,84159163,7783672.0,2850.0
94402,3446002243,1691162.0,1520.0
99132,4263230,647778.0,2700.0
10096617,1920911064,34023756.0,40800.0
10076293,845747408,3048206.0,1140.0
10038665,4278357883,38185744.0,41790.0
9619,4222404,1653801.0,3900.0
93032,103455,13105000000.0,3173000.0
17865,4152055902,6984555.0,5400.0
17865,418423542,634186.0,570.0
15727,4220480,1131225.0,2400.0
10075348,4794033,370296.0,1800.0
10031046,2177445459,34936965.0,10000.0
68323,4094738,5431742.0,9900.0
73098,4092889,803625.0,1230.0
33457,3445406524,353981.0,400.0
10128529,4003561133,2416846.0,7800.0
10128529,1410491238,2515473.0,2600.0
10100931,3718475900,2119627.0,2400.0
10100931,2485749570,35257368.0,55000.0
10100931,1603262678,2175432.0,1900.0
83009,962444518,2320146.0,2365.0
118187,4239737144,681359.0,900.0
99086,860568186,4995218.0,1250.0
52485,85222719,319062.0,900.0
52485,5013910,3401615.0,5880.0
28665,3551164876,68733011.0,110000.0
59089,2490601745,2328185.0,1800.0
10031455,3207203012,2704000.0,2850.0
10146781,4225726,,
10096761,3857945205,1530879.0,4500.0
66443,4068417,1095676.0,2100.0
121317,171383461,2748848.0,3000.0
10063770,1599990831,2519691.0,210.0
10086924,4153706,358473.0,1600.0
93308,1601464236,2121756.0,1710.0
17626,4912934,897861.0,2400.0
71206,5012338,431600.0,1200.0
10003641,3308278376,4652705.0,4600.0
30267,1920911064,10722534.0,16200.0
10033218,763201999,5482550.0,17630.0
91318,4068313,1925321.0,4500.0
91318,933951299,327541.0,600.0
91318,3501404420,425416.0,1200.0
10010364,2895573958,151571.0,400.0
10005812,4092889,536600.0,820.0
5495,4024242,1552123.0,1200.0
52757,3237974619,17474867.0,32700.0
96267,3859049290,1247327.0,2250.0
10097355,4280325,1612657.0,4200.0
10024766,4088099,441589.0,900.0
10051111,1142631485,1157472.0,1050.0
52146,1068298731,3048206.0,1140.0
52146,2335547910,571051.0,600.0
52146,34985272,1266243.0,1800.0
10013134,1564534665,359892.0,800.0
85420,2476541088,2593257.0,2090.0
129935,901164106,17149262.0,9500.0
39873,4068313,4666302.0,9900.0
39873,2418829171,351498.0,900.0
43305,1598338702,2311458.0,210.0
41894,4216471498,1380453.0,2100.0
10064179,52215135,1266243.0,1800.0
74437,986565578,7613817.0,205.0
74437,2987245287,824647.0,760.0
10129534,1316747784,1260795.0,1260.0
10048848,3765019984,5086785.0,1800.0
68963,1754279601,11452940.0,6000.0
10006066,1212841587,2121756.0,1710.0
55808,3283631259,544327.0,400.0
10017156,1908704543,3170692.0,4180.0
17839,4183280,242972.0,420.0
10094713,4068012,790470.0,3300.0
10034768,100369,8254875.0,3610.0
10039502,4004104,34023756.0,40800.0
10115003,2876822431,5157822.0,10400.0
10031360,4341109,1972076.0,3000.0
10032655,1380323637,9877297.0,210.0
72115,2159064468,144122.0,190.0
99163,3362612991,1329378.0,1200.0
40602,4103906,3369555.0,6000.0
10078402,4014345,1509561.0,800.0
10056714,691209281,562775.0,800.0
33388,4165676,788831.0,1200.0
33388,1193863597,2511205.0,3600.0
147028,3030346924,1299001.0,3570.0
12191,1160239312,18573342.0,6150.0
12191,2745351238,1113017.0,5400.0
10034025,4403236,35368361.0,29830.0
52167,3669236599,1996905.0,2925.0
10131377,3159941181,9525723.0,7000.0
31601,2098139316,502768.0,570.0
43491,2648665833,523292.0,760.0
125445,4222947,172379.0,600.0
126170,30352591,12723179.0,19000.0
10026964,460239192,452526693.0,119400.0
94336,4122791,1113017.0,5400.0
68370,25505052,,
27315,1200992219,6116274.0,1710.0
98083,3308070332,788831.0,1200.0
124571,3331456873,150861.0,400.0
72300,2089334607,1062651.0,760.0
10017997,3928747838,2121756.0,1710.0
25062,2246004221,4710275.0,1900.0
105785,483512614,803625.0,1200.0
10005820,898150677,68224622.0,22500.0
43734,1901040769,378081.0,1200.0
10026424,1782750503,6395061.0,6000.0
10046688,1781979125,4959444.0,10000.0
10027289,4095755,1182300.0,1640.0
10024409,4275478,634585.0,2700.0
10017176,1937385607,12058065.0,3040.0
72298,3381636226,848418.0,1800.0
72298,3198646969,678640.0,820.0
72298,2877926244,9123573.0,8000.0
93932,3944001183,1473146.0,2870.0
93932,3217767788,,
72299,2340719340,1545857.0,7500.0
10061787,4179040952,54579697.0,18000.0
10097520,4071032,814605.0,3900.0
74373,4071032,814605.0,3900.0
10097575,212007148,19468934.0,22000.0
10097575,1065549783,919829.0,2500.0
28578,840765435,37146093.0,31775.0
10002803,4001615,636515.0,1800.0
66923,5005003,400840.0,900.0
5213,4064926542,3042098.0,6000.0
5213,4088099,113532.0,300.0
5213,4251500276,534829.0,1500.0
10064459,1638616799,485945.0,840.0
66922,772096799,1354915.0,7500.0
70013,1160239312,2476446.0,820.0
99100,624281231,3406337.0,4500.0
10037835,2971132184,1113017.0,5400.0
30192,4327275,288245.0,380.0
10030619,1985234529,20910749.0,19500.0
10039985,3967246810,22476351.0,10800.0
39015,2233505409,1149397.0,1800.0
66510,4057219,352224.0,300.0
28694,904046671,707961.0,800.0
22839,4094575519,1308231.0,1900.0
61914,824905979,9510054.0,8100.0
6877,4245447,754375.0,4500.0
10126085,589725155,803846.0,3900.0
55079,460078249,6526129.0,6150.0
55079,3725359923,,
69790,3471525487,1290952.0,6900.0
69790,4265268,584035.0,600.0
43421,1988730434,20985997.0,27600.0
66925,4094690,716039.0,1200.0
31699,4272318,833403.0,2100.0
73119,4092889,420802.0,1230.0
10076890,2408827525,794624.0,2310.0
32030,681704928,3048206.0,1140.0
32030,826582689,1395114.0,2000.0
32030,62196402,3067123.0,5100.0
70201,185123037,,
70201,843294679,3163835.0,33110.0
66311,4205848,8545191.0,2400.0
10018795,2977766850,277368.0,600.0
10018795,1240648561,1331743.0,6600.0
134882,831235719,1469910.0,1680.0
86757,4152055902,6984555.0,5400.0
93828,4089141,236460.0,400.0
10082076,1588636664,,
10096759,1920911064,10875648.0,16200.0
10096413,593974529,418061.0,2000.0
34507,4080854852,6454885.0,1600.0
10076294,3835969159,50890438.0,54400.0
94388,2177342096,576489.0,760.0
10096758,4068313,3196585.0,8100.0
68696,3485451099,1407173.0,2200.0
10082075,2378264438,3113469.0,1140.0
10082075,2133462278,3893787.0,4400.0
10096766,1666530738,2311844.0,4400.0
10110503,589725155,1422189.0,6900.0
110330,2917601133,10995390.0,12000.0
43405,2462846404,16462888.0,26000.0
10144783,830882677,,
10150912,3551871781,1144942.0,900.0
64483,4000522,5635588.0,4800.0
10024937,2955912929,309053.0,820.0
94402,4067428,1763519.0,3300.0
77772,14257050,15297780.0,6000.0
10056427,3561531677,328200.0,300.0
73104,4092889,591150.0,820.0
73138,4092889,309053.0,820.0
9619,6617563,3647987.0,5100.0
17865,5220030,424209.0,900.0
10094001,2246004221,2059319.0,950.0
102644,1624227111,123432.0,600.0
10082071,2079518519,18136482.0,26000.0
10082071,41630735,3536259.0,2850.0
33457,3878149846,58003638.0,59125.0
33457,3126870710,,
10128529,337745954,6463884.0,2000.0
88996,1428541719,2794957.0,800.0
10135801,103044,243800.0,380.0
10065548,488157509,845375.0,1400.0
10023290,3321885867,3623868.0,3400.0
31719,4551578,1131225.0,2400.0
31719,4275478,535582.0,1800.0
99483,3237974619,8440503.0,17400.0
66443,6623026,1619585.0,9900.0
66443,3295447890,278517.0,500.0
66443,4272318,850472.0,2700.0
66443,1775528333,348803.0,900.0
10017727,2246004221,8949522.0,3610.0
35929,3155600322,1478382.0,2700.0
99037,4054203,397802.0,900.0
10031803,4020023,3501546.0,3420.0
10003641,1941130430,,
61955,4621682,197917.0,1200.0
10010364,4032653497,1113017.0,5400.0
10010364,2657484398,239652.0,205.0
10010364,4169142074,883178.0,2700.0
10010364,2002741448,478477.0,210.0
10006300,1382179865,7267835.0,6080.0
10038944,2278377071,694483.0,630.0
10110992,2411519294,1228173.0,1750.0
69933,378404219,643762.0,900.0
10156938,2161320098,288245.0,380.0
93479,4896871,,
10129450,4120944799,1540774.0,2520.0
10101069,3001968983,6395061.0,6000.0
94706,1014071,7825411.0,3610.0
10023592,2612170327,,
93929,1320272103,1999506.0,3200.0
25494,3132044637,19980870.0,5000.0
10051111,702488663,123432.0,600.0
10051111,2176316883,281387.0,400.0
10076586,3059761193,697557.0,1000.0
85420,4113900866,1362719.0,1140.0
10031236,3770758947,,
77926,2917155596,2179452.0,4300.0
10063766,251912527,,210.0
10060247,2122953222,3913649.0,3690.0
129935,514294659,2320146.0,2255.0
129935,1018437584,,
39873,378404219,643762.0,900.0
10115409,2246004221,7787885.0,3610.0
10129535,1810919502,3928100.0,4620.0
10003121,3251093068,494674.0,2400.0
41894,835741904,2403852.0,5100.0
41894,2897538240,2328185.0,1800.0
74437,2452554556,425416.0,1200.0
44279,4068395,5556337080.0,3100000.0
68354,1765761460,11416052.0,4180.0
10042034,4092324,,
78184,2187970413,217538.0,205.0
33385,786729546,1955838.0,6000.0
10021618,4094839,1177579.0,2100.0
25478,2342203050,6395061.0,6000.0
25478,1779486894,958609.0,820.0
25478,3650991180,239652.0,205.0
78385,624281231,8255764.0,9900.0
10046076,4277507,576489.0,760.0
10060476,4914460,1131225.0,2400.0
70307,4001615,701222.0,1800.0
25474,1865320679,7291717.0,1140.0
10143090,4141239916,1328192.0,2795.0
67493,624281231,3406337.0,4500.0
10129881,321733502,560900.0,400.0
33388,2286432725,26503856.0,7410.0
33388,1850270930,2593257.0,2090.0
33388,1503297703,1470781.0,1600.0
33388,1437200439,7908523.0,6765.0
147028,1600958313,6433834.0,210.0
125444,3909944031,147196.0,200.0
10131377,4388341,7767822.0,10450.0
9716,835741904,1414031.0,3000.0
27315,4114339,2361053.0,3000.0
98083,4094688,19057967.0,8800.0
52761,590702642,7926730.0,10450.0
10017997,2514677584,2271198.0,1900.0
25512,2708666898,2724729.0,1800.0
10020652,2394363415,718909.0,3000.0
10110222,4277754,4541782.0,6000.0
67245,89509713,309053.0,820.0
10143054,2168000858,254193859.0,426000.0
4801,835741904,2828062.0,6000.0
72258,4091145,1761121.0,1500.0
71208,5075861,583110.0,600.0
10026591,2595234975,19159840.0,33000.0
10053867,3922500657,1093628.0,2500.0
10019577,4422978,1359800.0,7800.0
10007173,1374226639,1128801.0,6900.0
10007173,3526513794,10389214.0,22960.0
58115,630728677,2083725.0,380.0
72298,3683934201,706542.0,800.0
10031172,974387786,1328314.0,950.0
10061787,3350096622,1061942.0,1200.0
10061787,2839646486,242135.0,1200.0
10097520,516590069,6752352.0,13200.0
74373,516590069,6752352.0,13200.0
10097520,2745351238,1422189.0,6900.0
74373,2745351238,1422189.0,6900.0
10097520,4914301,1030374.0,2100.0
74373,4914301,1030374.0,2100.0
10097575,1636020091,2716216.0,2100.0
33414,4069399,2207945.0,4500.0
10083662,3819018411,31995166.0,42180.0
66923,4602797,1132977.0,2700.0
66923,2358547699,584357.0,900.0
10045694,11693267,1946893.0,2200.0
10018975,4280325,2280765.0,9240.0
17665,3563767875,706542.0,800.0
66922,2677585361,1066439.0,5700.0
66922,5053383,5076880.0,9300.0
10526,1054431870,352325.0,600.0
10042716,1341461513,10672859.0,3280.0
10061536,89509713,,6380.0
10112917,3043079004,11993251.0,8000.0
10112917,4010632645,,
10126046,2409134922,,
58011,4274883019,681359.0,900.0
94355,345413263,775589.0,1640.0
6877,5002340,915443.0,2100.0
10014209,3054679994,6123486.0,9800.0
10017700,2246004221,7825411.0,3610.0
55079,4258375818,,440.0
55079,849572884,24146678.0,22755.0
69790,786729546,2658853.0,7500.0
10055047,3992079762,914288.0,5400.0
91573,1453551333,2328185.0,1800.0
66925,4289711,1010310.0,5400.0
31699,4094911,1623771.0,2700.0
31699,2884761745,563129.0,2200.0
31699,4186952,153581.0,600.0
31699,1920911064,3752620.0,4500.0
60415,990097235,4020766.0,4800.0
10064477,13959,2271198.0,1900.0
10045692,781578158,251357.0,500.0
10128867,102769,6745849.0,2470.0
32030,251063369,707252.0,570.0
69961,4011970,195783876.0,205.0
69961,1701507385,2099301545.0,1863900.0
70201,3552864948,1199325.0,800.0
70201,1768734234,958609.0,820.0
66311,1024418,5708026.0,2090.0
66311,2081234805,1917218.0,1640.0
66311,2619385251,306452.0,210.0
31711,6618520,370296.0,1800.0
10018795,4294911,1299348.0,2100.0
10091199,4022058,21722052.0,32700.0
22625,1507580103,851256.0,1200.0
22625,717566460,928106.0,1500.0
22625,2494119025,681359.0,900.0
22625,1801109074,1131225.0,2400.0
10153597,642122916,1198143.0,1755.0
10033511,4222476,434110.0,1800.0
10024469,2041724628,112042.0,600.0
10096759,4094875,,
58026,816463618,4142897.0,20100.0
54191,112885,3595736.0,3280.0
10096413,3044294744,,
10001948,3857945205,1314485.0,4200.0
10061070,4422978,2625230.0,14700.0
64331,3466436547,9223081.0,3800.0
34512,3697944136,10864864.0,8400.0
10007860,171383461,2724729.0,1800.0
10021680,2356642701,576489.0,760.0
10096758,4122031,31419426.0,45000.0
10122941,2607916438,928578.0,1260.0
10110503,1833851349,1183246.0,1800.0
113177,3510094168,874902.0,2000.0
31695,1325879684,185503.0,900.0
21685,2355748463,613928.0,2700.0
10113741,4039263310,184404.0,210.0
43414,3410820437,5593733.0,1330.0
94402,3456956569,3431271.0,1200.0
94402,3239139701,754426.0,1935.0
99046,4070417,12036232.0,15960.0
10029783,24145791,479304.0,410.0
9619,3501404420,820162.0,2100.0
17865,5075861,965111.0,900.0
17865,4275565,2044078.0,2700.0
123846,1900861256,2242988.0,4400.0
15727,4297865,439461.0,900.0
10082071,1526297716,1764937.0,7200.0
10082071,1979990995,5272349.0,4510.0
10031046,585171780,,
111558,1818211192,1058454.0,2100.0
33457,197368630,21568699.0,18450.0
33457,3742997117,12343567.0,2470.0
33457,2209143453,4670203.0,1710.0
33457,2067230172,4450414.0,4400.0
80448,1447658881,652613.0,615.0
94373,3085226980,3996174.0,1000.0
10082073,3340306586,399381.0,1170.0
10027430,3103427489,359892.0,800.0
10135801,4022715,3841000.0,3000.0
52485,3586069775,3522242.0,3000.0
52485,4183280,364459.0,630.0
10003155,7636389,239860.0,1075.0
28665,2504581122,2446060.0,6970.0
30771,4104045,1646289.0,2600.0
10023290,4084635557,1946893.0,2200.0
43589,3494067605,480364.0,760.0
92930,1991622617,3536259.0,2850.0
33132,3966181558,4054550.0,1900.0
72813,345925338,1430966.0,3900.0
66443,5013910,424908.0,840.0
93308,3204197870,7283559.0,2850.0
30267,4912934,1010094.0,2700.0
30267,2418829171,2028352.0,2000.0
88661,2998759370,3300509.0,2660.0
10010364,2518943047,239652.0,205.0
10152584,3714580999,19146521.0,9200.0
65879,2949262779,239652.0,205.0
10038944,1360388538,1157472.0,1050.0
69933,4068313,4949108.0,10500.0
69933,3501404420,468664.0,1200.0
10129450,4183699508,1903600.0,4000.0
15797,4001615,467481.0,1200.0
58683,4112718,1605769.0,3000.0
10101069,949846458,2928794.0,8580.0
10101069,3105943790,17251767.0,83700.0
10051111,3622291730,11970078.0,39600.0
10051111,326494152,697557.0,1000.0
10051111,3466315452,718957.0,615.0
52146,1548946340,279023.0,400.0
10031236,4095949,5943659.0,9600.0
77926,3300464187,5696794.0,1600.0
77926,12631,9539033.0,7980.0
41927,2220258836,,
10060247,237872637,12719183.0,8800.0
106050,458177975,269375.0,400.0
80399,279685455,6538592.0,6665.0
105175,1722625617,1213749.0,1200.0
10129535,754790114,892750.0,1050.0
15962,4200588,183300.0,630.0
10064179,3762802097,3206398.0,6000.0
10064179,910673111,33468667.0,9400.0
10064179,2761643830,645181.0,750.0
62056,1266231713,2920281.0,5200.0
74437,3553459021,1767238.0,2200.0
68963,3705016695,1946893.0,2200.0
68963,3959038543,150861.0,400.0
10021746,4068012,357055.0,1200.0
25254,4222404,2035448.0,4800.0
25254,228353158,7054075.0,13200.0
10042034,3188878509,2412365.0,2000.0
10042034,4206347,2724729.0,1800.0
10057411,190811123,576489.0,760.0
10078382,970996869,1129688.0,1260.0
10129318,4120944799,559087.0,630.0
10095381,4001615,1202306.0,3400.0
10056123,3812521559,1814996.0,3200.0
10105365,4611265,2748386.0,16800.0
98081,4019695710,641280.0,1200.0
10002807,1663319067,513911.0,1755.0
10094050,4057907,29287932.0,39300.0
10101705,4186952,102387.0,400.0
75256,4313783,549060.0,1200.0
10041452,13959,618485.0,570.0
10119611,3066786248,55558642.0,22000.0
10044728,483311308,193822.0,210.0
10092420,3336650089,3734767.0,6200.0
38785,2762900967,1925965.0,1710.0
73784,4095755,591150.0,820.0
33388,2507324559,852675.0,800.0
33388,1634782759,2295554.0,380.0
33388,1185998031,786230.0,1400.0
10083063,981342935,719784.0,1600.0
66228,2358547699,1072937.0,1500.0
10131377,1065886462,,
10005159,2565776633,2123228.0,1800.0
9716,465165975,441589.0,900.0
93854,2659934094,239652.0,205.0
93854,3400429933,751943.0,1200.0
52761,2422174853,102387.0,400.0
52761,4341109,641280.0,1200.0
10122938,3754667257,3597975.0,2400.0
25062,3170242885,206162.0,300.0
59383,678591808,576489.0,760.0
43734,4064926542,2551907.0,4800.0
43734,4068705,823097.0,2400.0
43734,4200517,1372338.0,3600.0
43734,1920911064,4046638.0,6000.0
10053867,2771329652,27714058.0,7200.0
25920,4677481,750811.0,4730.0
43482,3991887921,1335061.0,1600.0
58115,1879807094,915762.0,1330.0
10091677,1187450468,941406.0,1050.0
10032651,900488580,231494.0,210.0
72298,2489399158,,
72298,1878867308,54481803.0,18040.0
72298,5184914,944421.0,1200.0
72298,1026073880,479304.0,410.0
72298,1686030995,,14620.0
72298,1256676273,12491591.0,10450.0
72298,1757185118,7783672.0,2850.0
93932,363730647,701813.0,1000.0
93932,2393429779,143295.0,600.0
10061787,2242893272,908479.0,760.0
10097520,1325879684,556509.0,2700.0
74373,1325879684,556509.0,2700.0
10097520,2358547699,2360462.0,3300.0
74373,2358547699,2360462.0,3300.0
10097520,5039876,9567763.0,19500.0
74373,5039876,9567763.0,19500.0
10021610,2651703181,20756459.0,7600.0
88679,4193876,1422189.0,6900.0
10097575,1331156728,2413784.0,6400.0
30492,2737853046,,
5499,689785255,2554162.0,6000.0
33414,4285171022,123432.0,600.0
33414,1240648561,1253238.0,6000.0
33414,4088099,2207945.0,4500.0
33414,4070006,6412795.0,12000.0
10013982,4231104576,1894045.0,3690.0
34877,2609450456,6596288.0,4400.0
5213,4602797,320898.0,900.0
70013,4057219,3880309.0,3000.0
33466,912697586,989822.0,2100.0
33466,4157724,2577650.0,6600.0
30192,1396246958,2083449.0,1890.0
33128,2233056524,2046378.0,380.0
10009926,2565776633,2170472.0,1800.0
10095460,4095638,1890122.0,12000.0
58428,4186989,1588184.0,1400.0
39015,3274191110,407816.0,800.0
10112917,4094860,239652.0,205.0
10112917,678591808,1371941.0,760.0
10079807,1901040769,384012.0,1200.0
10124731,4263230,997507.0,3300.0
78316,5075861,1632600.0,1800.0
58011,5224107,20889586.0,13800.0
52070,3566201332,343173.0,570.0
55079,2579517752,611724.0,1200.0
55079,1915982244,611724.0,1200.0
55079,2208798846,528014.0,1230.0
69790,1226442254,1547984.0,1600.0
31699,1217651722,282806.0,600.0
10009466,624443022,1101747.0,1200.0
69141,2806294358,,
60414,3368630310,884299.0,760.0
60414,3497218167,3663145.0,5600.0
43583,4112812173,2011606.0,3600.0
10076890,478113334,3798021.0,760.0
96221,600089765,6847290.0,11000.0
32030,4266581451,3536259.0,2850.0
32030,3939375349,1287525.0,1800.0
10057309,2788578666,764118.0,1640.0
70201,2106847112,102387.0,400.0
66311,4172358,4995218.0,1250.0
66311,208162328,2099765.0,8000.0
61318,754191476,5675940.0,1520.0
31711,3864365452,66445.0,400.0
31711,4275565,4542397.0,6000.0
66926,4183280,485945.0,840.0
134882,2786684756,3307297.0,3780.0
10014192,4092889,886725.0,1230.0
10044772,2700827220,2020314.0,800.0
10081228,4064373,618106.0,1640.0
10082076,4011239540,2913424.0,1140.0
10082076,1405743168,20321372.0,7600.0
10082076,3661932861,2500092.0,800.0
10096759,5039876,1540488.0,3900.0
134520,4225726,1187022.0,6900.0
10001948,591374515,834904.0,2400.0
99055,5013910,607431.0,1050.0
99055,4068012,891293.0,3300.0
7008,2774239993,2465570.0,2100.0
5190,4209604718,761972.0,1470.0
5190,4004104,10173728.0,15000.0
10057476,1012798002,643762.0,900.0
10082075,903361823,2121756.0,1710.0
113177,1277251790,2716216.0,2100.0
72814,1261097807,1721776.0,3300.0
33135,1477986165,1649294.0,1520.0
31695,4251500276,416051.0,900.0
74685,3767591349,830672.0,760.0
64482,2918167185,1733218.0,3400.0
10105287,4911171,1401971.0,2700.0
10021443,13959,1589839.0,1330.0
10109696,5075861,1930223.0,1800.0
37839,1568578697,8345856.0,13975.0
10113741,2706098375,1659640.0,210.0
43414,1435713256,6895095.0,1520.0
10076293,459826645,2110406.0,3000.0
9619,2567576125,148260.0,400.0
9619,4914460,1131225.0,2400.0
85863,2643651599,6836768.0,5510.0
93032,3556900265,11628157.0,5400.0
17865,2165072111,27949572.0,8000.0
15727,5046423,1282559.0,2400.0
10100933,3857274101,479304.0,410.0
10035546,2115835520,1113017.0,5400.0
68323,2602082622,569186.0,840.0
88996,566231198,1199325.0,800.0
10100931,2370837285,2884694.0,4500.0
10009444,4069312,4082453.0,3000.0
30771,3563578770,1937126.0,3800.0
74245,75823751,525414.0,2200.0
31719,5098993,1108052.0,1800.0
10115695,424860724,7596041.0,1520.0
10031045,3630388436,43378114.0,34960.0
10105337,4068862,186737.0,1000.0
24830,4276223372,12635000.0,26600.0
6406,4068012,1338955.0,4500.0
93308,527825284,11551780.0,9310.0
62521,1091121899,1113017.0,5400.0
62521,1324809962,2718344.0,760.0
30267,4183280,510490.0,1200.0
95156,624281231,3752620.0,4500.0
88661,79695201,1297101.0,1710.0
91318,4209981,935294.0,2100.0
10010364,494013320,239652.0,205.0
10010364,4048720003,5341277.0,2090.0
10010364,3691150383,3536259.0,2850.0
51921,171383461,2724729.0,1800.0
96271,5002340,1294448.0,3000.0
10099193,4071073,5202002.0,6900.0
65879,4019111,4313740.0,3690.0
74790,4070417,10884502.0,12390.0
10152579,2337069492,1612657.0,2000.0
69933,4222404,4198111.0,9900.0
69933,3083918517,371006.0,1800.0
10020892,306082389,3749073.0,6000.0
35725,197943203,7724794.0,11890.0
7492,1836064688,6434077.0,6000.0
58683,835741904,1689589.0,4500.0
10101069,1207640382,6194661.0,7000.0
10131633,4200090,1128801.0,6900.0
52146,3533935924,1946893.0,2200.0
10152034,4206347,14531886.0,9600.0
39873,4275478,446318.0,1500.0
39873,4220480,424209.0,900.0
39873,836606811,1103795.0,900.0
39873,4296302,643762.0,900.0
10110997,2308286146,1998087.0,500.0
73946,5224107,9082429.0,6000.0
10115409,3351259094,4918665.0,2280.0
10140540,4423023,976580.0,1400.0
46490,103145,2922291.0,2090.0
10031805,110235,24061514.0,21090.0
10129079,4068254,851256.0,1200.0
10064179,4164726395,5620772.0,7410.0
10064179,2135581322,20590819.0,99900.0
10110808,1620979676,248801.0,820.0
62056,4013073154,,
74437,2538924408,8949522.0,3610.0
68963,3293906085,9990435.0,2500.0
25254,4200517,1131225.0,2400.0
73006,2037725185,1944884.0,2100.0
